REF,AAA-System,AAAAlloys,AAAAAAProcessing Condition,PHASE,Phase,H    ev/atom,Hf  kJ/mol,Hmix,Smix/R,Delta,HV,Modulus (GPa),yield(MPa),compressive stregth,Ε(%),Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Ge,Hf,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Pr,Rh,Ru,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Yb,Zn,Zr
57,Al-Co-Cr-Fe-Ni,Al2.0CoCrFeNi,AC,IM,B2,-0.428,-41.3,-15.4444,-1.560710409,6.6780149,,,,,,0,0.333333333,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
57,Al-Co-Cr-Fe-Ni,AlCoCr2FeNi,AC,IM,B2+L12,-0.258,-24.89,-11,-1.560710409,5.394712211,,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.333333333,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
57,Al-Co-Cr-Fe-Ni,Al2.5CoCrFeNi,AC,IM,B2,-0.458,-44.19,-16.0947,-1.519382665,6.841679617,,,,,,0,0.384615385,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
57,Al-Co-Cr-Fe-Ni,Al3.0CoCrFeNi,AC,IM,B2,-0.485,-46.8,-16.4082,-1.475076311,6.916236852,,,,,,0,0.428571429,0,0,0,0,,,0.142857143,0.142857143,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
58,Al-Co-Cr-Fe-Ni,AlCoCrFeNi,AC,SS+IM,FCC or L12+B2,-0.309,-29.81,-12.32,-1.609437912,5.777889559,505,,,,,0,0.2,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
58,Al-Co-Cr-Fe-Ni,Al1.5CoCrFeNi,AC,IM,B2,-0.377,-36.37,-14.281,-1.594166699,6.364565808,574,,,,,0,0.272727273,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
58,Al-Co-Cr-Fe-Ni,Al2.0CoCrFeNi,AC,IM,B2,-0.428,-41.3,-15.4444,-1.560710409,6.6780149,610,,,,,0,0.333333333,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
58,Al-Co-Cr-Fe-Ni,Al2.5CoCrFeNi,AC,IM,B2,-0.458,-44.19,-16.0947,-1.519382665,6.841679617,694,,,,,0,0.384615385,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
58,Al-Co-Cr-Fe-Ni,Al3.0CoCrFeNi,AC,IM,B2,-0.485,-46.8,-16.4082,-1.475076311,6.916236852,740,,,,,0,0.428571429,0,0,0,0,,,0.142857143,0.142857143,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
59,Al-Co-Cr-Fe-Ni,AlCoCrFeNi2.1,AC,SS+IM,FCC+B2,-0.285,-27.5,-11.943,-1.552867718,5.380705295,,,,,,0,0.163934426,0,0,0,0,,,0.163934426,0.163934426,0,0,,0.163934426,,0,0,0,,0,0,0,0,0,0,0,0.344262295,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni-Si,AlCoCrFeNiSi,AC,SS+IM,2BCC+��,-0.473,-45.64,-27.3333,-1.791759469,6.611299931,,,2411,2950,1.17,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0.166666667,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni-Si,AlCoCrFeNiSi0.8,AC,SS+IM,2BCC+��,-0.451,-43.51,-25.2319,-1.788636338,6.504079923,,,2179,2664,1.77,0,0.172413793,0,0,0,0,,,0.172413793,0.172413793,0,0,,0.172413793,,0,0,0,,0,0,0,0,0,0,0,0.172413793,0,,0,0,0,0.137931034,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni-Si,AlCoCrFeNiSi0.6,AC,SS+IM,2BCC+��,-0.424,-40.91,-22.7551,-1.777497915,6.373344257,,,1834,2195,2.56,0,0.178571429,0,0,0,0,,,0.178571429,0.178571429,0,0,,0.178571429,,0,0,0,,0,0,0,0,0,0,0,0.178571429,0,,0,0,0,0.107142857,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni-Si,AlCoCrFeNiSi0.4,AC,SS,2BCC,-0.391,-37.73,-19.8354,-1.754272341,6.213811095,,,1481,2444,13.38,0,0.185185185,0,0,0,0,,,0.185185185,0.185185185,0,0,,0.185185185,,0,0,0,,0,0,0,0,0,0,0,0.185185185,0,,0,0,0,0.074074074,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni-Si,AlCoCrFeNiSi0.2,AC,SS,BCC,-0.353,-34.06,-16.3905,-1.710560084,6.018496556,,,1265,2173,13.76,0,0.192307692,0,0,0,0,,,0.192307692,0.192307692,0,0,,0.192307692,,0,0,0,,0,0,0,0,0,0,0,0.192307692,0,,0,0,0,0.038461538,0,0,,0,0,0,0,0,0,0,,0,0
60,Al-Co-Cr-Fe-Ni,AlCoCrFeNi,AC,SS,BCC,-0.309,-29.81,-12.32,-1.609437912,5.777889559,,,1110,,,0,0.2,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
62,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi,AC,SS+IM,BCC+B2+C14,-0.37,-35.7,-21.5556,-1.791759469,7.2207879,,147.6,,2280,6.4,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
62,Al-Co-Cr-Fe-Ni-Ti,Al1.5CoCrFeNiTi,AC,SS+IM,BCC+B2,-0.492,-47.47,-22.7219,-1.778233306,7.291623006,,133.4,,2110,9.8,0,0.230769231,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0.153846154,0,0,0,0,,0,0
62,Al-Co-Cr-Fe-Ni-Ti,Al0.5CoCrFeNiTi,AC,SS+IM,BCC+B2+C14,-0.381,-36.76,-19.5702,-1.767761472,7.044038515,,106.8,,1600,9.9,0,0.090909091,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0.181818182,0,0,0,0,,0,0
62,Al-Co-Cr-Fe-Ni-Ti,Al2.0CoCrFeNiTi,AC,SS+IM,BCC+B2,-0.532,-51.33,-23.3469,-1.747868097,7.298999662,,93.5,,1030,5.2,0,0.285714286,0,0,0,0,,,0.142857143,0.142857143,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0,0,0,,0,0
62,Co-Cr-Fe-Ni-Ti,CoCrFeNiTi,AC,SS,FCC,-0.271,-26.15,-16.32,-1.609437912,6.680561833,,134.6,,2020,9,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
63,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi,AC,SS+IM,BCC+FCC+B2+C14+E93,-0.37,-35.7,-21.5556,-1.791759469,7.2207879,,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
63,Al-Co-Cr-Fe-Ni-Ti,Al1.5CoCrFeNiTi,AC,SS+IM,BCC+B2,-0.492,-47.47,-22.7219,-1.778233306,7.291623006,,,,,,0,0.230769231,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0.153846154,0,0,0,0,,0,0
63,Al-Co-Cr-Fe-Ni-Ti,Al0.5CoCrFeNiTi,AC,SS+IM,BCC+FCC+B2+C14+E93,-0.381,-36.76,-19.5702,-1.767761472,7.044038515,,,,,,0,0.090909091,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0.181818182,0,0,0,0,,0,0
63,Al-Co-Cr-Fe-Ni-Ti,Al2.0CoCrFeNiTi,AC,SS+IM,BCC+B2,-0.532,-51.33,-23.3469,-1.747868097,7.298999662,,,,,,0,0.285714286,0,0,0,0,,,0.142857143,0.142857143,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0,0,0,,0,0
63,Co-Cr-Fe-Ni-Ti,CoCrFeNiTi,AC,SS+IM,BCC+FCC+E93,-0.271,-26.15,-16.32,-1.609437912,6.680561833,,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
65,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi0.5,AC,SS,2BCC,-0.383,-36.95,-17.9174,-1.767761472,6.717619523,,,,3140,23.3,0,0.181818182,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0.090909091,0,0,0,0,,0,0
65,Al-Co-Cr-Fe-Ni-Ti,AlCo1.5CrFeNiTi0.5,AC,SS,BCC+FCC,-0.369,-35.6,-17.1667,-1.748155457,6.535983809,,,,2548,,0,0.166666667,0,0,0,0,,,0.25,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.083333333,0,0,0,0,,0,0
65,Al-Co-Cr-Fe-Ni-Ti,AlCo2CrFeNiTi0.5,AC,SS,BCC+FCC,-0.355,-34.25,-16.426,-1.711845135,6.364094125,,,,2890,15,0,0.153846154,0,0,0,0,,,0.307692308,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0.076923077,0,0,0,0,,0,0
65,Al-Co-Cr-Fe-Ni-Ti,AlCo3.0CrFeNiTi0.5,AC,SS,BCC+FCC,-0.312,-30.1,-15.04,-1.621667917,6.050049404,,,,2500,,0,0.133333333,0,0,0,0,,,0.4,0.133333333,0,0,,0.133333333,,0,0,0,,0,0,0,0,0,0,0,0.133333333,0,,0,0,0,0,0,0,,0,0,0.066666667,0,0,0,0,,0,0
66,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi,AC,SS,2BCC,-0.37,-35.7,-21.5556,-1.791759469,7.2207879,,90.1,1860,2580,8.8,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
66,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi1.5,AC,SS+IM,2BCC+C14,-0.485,-46.8,-23.9053,-1.778233306,7.49818126,,159.8,2220,2720,5.3,0,0.153846154,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0.230769231,0,0,0,0,,0,0
66,Al-Co-Cr-Fe-Ni-Ti,AlCoCrFeNiTi0.5,AC,SS,2BCC,-0.383,-36.95,-17.9174,-1.767761472,6.717619523,,177.7,2260,3140,23.3,0,0.181818182,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0.090909091,0,0,0,0,,0,0
66,Al-Co-Cr-Fe-Ni,AlCoCrFeNi,AC,SS,BCC,-0.309,-29.81,-12.32,-1.609437912,5.777889559,,127,1500,2830,26.9,0,0.2,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
67,Al-Co-Cr-Fe-Ni-Ti-V-Zr,AlCoCrFeNiTiVZr,AC,AM,AM,-0.438,-42.26,-26.75,-2.079441542,9.337888365,,,,,,0,0.125,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
67,Co-Cr-Cu-Fe-Ni-Ti-V-Zr,CoCrCuFeNiTiVZr,AC,AM,AM,-0.294,-28.37,-16.75,-2.079441542,9.303630824,,,,,,0,0,0,0,0,0,,,0.125,0.125,0.125,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
67,Co-Cr-Fe-Mo-Ni-Ti-V-Zr,CoCrFeMoNiTiVZr,AC,AM,AM,-0.294,-28.37,-18.75,-2.079441542,9.129828528,,,,,,0,0,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0.125,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
67,Al-Co-Fe-Ni-Ti-V-Zr,AlCoFeNiTiVZr,AC,AM,AM,-0.49,-47.28,-31.4286,-1.945910149,9.413296594,,,,,,0,0.142857143,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
67,Co-Cu-Fe-Ni-Ti-V-Zr,CoCuFeNiTiVZr,AC,AM,AM,-0.332,-32.03,-20.1633,-1.945910149,9.547491724,,,,,,0,0,0,0,0,0,,,0.142857143,0,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
67,Co-Fe-Mo-Ni-Ti-V-Zr,CoFeMoNiTiVZr,AC,AM,AM,-0.332,-32.03,-21.7959,-1.945910149,9.263997088,,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0.142857143,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
67,Al-Cr-Mo-Ta-Ti-Zr,AlCrMoTaTiZr,AC,AM,AM,-0.283,-27.31,-16.1111,-1.791759469,7.476344348,,,,,,0,0.166666667,0,0,0,0,,,0,0.166666667,0,0,,0,,0,0,0,,0,0,0,0,0.166666667,0,0,0,0,,0,0,0,0,0,0,,0.166666667,0,0.166666667,0,0,0,0,,0,0.166666667
67,Al-Fe-Ni-Ti-V-Zr,AlFeNiTiVZr,AC,AM,AM,-0.474,-45.73,-31.3333,-1.791759469,9.354085274,,,,,,0,0.166666667,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
67,Cu-Fe-Ni-Ti-V-Zr,CuFeNiTiVZr,AC,AM,AM,-0.317,-30.59,-18.7778,-1.791759469,9.754749849,,,,,,0,0,0,0,0,0,,,0,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
67,Fe-Mo-Ni-Ti-V-Zr,FeMoNiTiVZr,AC,AM,AM,-0.342,-33,-19.7778,-1.791759469,9.302576953,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0.166666667,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
67,Al-Cr-Ta-Ti-Zr,AlCrTaTiZr,AC,AM,AM,-0.27,-26.05,-20,-1.609437912,7.857283018,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.2,0,0.2,0,0,0,0,,0,0.2
67,Cu-Nb-Ni-Ti-Zr,CuNbNiTiZr,AC,AM,AM,-0.248,-23.93,-21.28,-1.609437912,9.258017031,,,,,,0,0,0,0,0,0,,,0,0,0.2,0,,0,,0,0,0,,0,0,0,0,0,0.2,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
67,Cu-Hf-Ti-Zr,Cu6HfTiZr2,AC,AM,AM,-0.149,-14.38,-17.28,-1.088899975,10.32806506,,,,,,,,,,,,,,,,0.6,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,0.2
68,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNI,AC,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,472,,,1510,16,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
68,Al-Co-Cu-Fe-Nd-Ni,AlCoCuFeNdNi,AC,IM,Unknown,-0.339,-32.71,-15.7778,-1.791759469,10.85564485,577.6,,,670,,0,0.166666667,0,0,0,0,,,0.166666667,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0.166666667,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
68,Al-Co-Cu-Fe-Ni-Si,AlCoCuFeNiSi,AC,SS,BCC+FCC,-0.452,-43.61,-20.4444,-1.791759469,6.581882864,680.4,,,1930,10,0,0.166666667,0,0,0,0,,,0.166666667,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0.166666667,0,0,,0,0,0,0,0,0,0,,0,0
68,Al-Co-Cu-Fe-Ni-Ti,AlCoCuFeNiTi,AC,SS+IM,BCC+FCC+B2,-0.445,-42.94,-16.8889,-1.791759469,6.988761042,625.3,,,1660,11,0,0.166666667,0,0,0,0,,,0.166666667,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
68,Al-Co-Cu-Fe-Ni-Zr,AlCoCuFeNiZr,AC,SS+IM,FCC+B2+D2b,-0.397,-38.3,-23.8889,-1.791759469,9.999251653,472,,,1050,,0,0.166666667,0,0,0,0,,,0.166666667,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0.166666667
68,Al-Co-Cu-Fe-Ni,AlCoCuFeNi,AC,SS,BCC+FCC,-0.309,-29.81,-5.28,-1.609437912,5.609472235,536.2,,,1330,9,0,0.2,0,0,0,0,,,0.2,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCoCuFeNi,AC,SS+IM,FCC+B2,-0.309,-29.81,-5.28,-1.609437912,5.609472235,536.2,,,,,0,0.2,0,0,0,0,,,0.2,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCo1.5CuFeNi,AC,SS+IM,FCC+B2,-0.29,-27.98,-5.2893,-1.594166699,5.431979222,366.4,,,,,0,0.181818182,0,0,0,0,,,0.272727273,0,0.181818182,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCo0.5CuFeNi,AC,SS+IM,FCC+B2,-0.321,-30.97,-5.1358,-1.58109375,5.79933457,544.9,,,,,0,0.222222222,0,0,0,0,,,0.111111111,0,0.222222222,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCo2.0CuFeNi,AC,SS+IM,FCC+B2,-0.268,-25.86,-5.2222,-1.560710409,5.267089947,249.3,,,,,0,0.166666667,0,0,0,0,,,0.333333333,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCo0.2CuFeNi,AC,SS+IM,FCC+B2,-0.329,-31.74,-4.9433,-1.511724426,5.918416159,531.4,,,,,0,0.238095238,0,0,0,0,,,0.047619048,0,0.238095238,0,,0.238095238,,0,0,0,,0,0,0,0,0,0,0,0.238095238,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
69,Al-Co-Cu-Fe-Ni,AlCo3.0CuFeNi,AC,SS,FCC,-0.23,-22.19,-4.9796,-1.475076311,4.972456202,166.4,,,,,0,0.142857143,0,0,0,0,,,0.428571429,0,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
71,Al-Co-Cu-Fe-Ni-Ti,AlCoCuFeNiTi,AC,SS,BCC+FCC,-0.445,-42.94,-16.8889,-1.791759469,6.988761042,,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
71,Al-Co-Fe-Ni-Ti,AlCoFeNiTi,AC,SS,BCC,-0.534,-51.52,-26.4,-1.609437912,7.461999146,,,,,,0,0.2,0,0,0,0,,,0.2,0,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
71,Co-Cu-Fe-Ni-Ti,CoCuFeNiTi,AC,SS,FCC,-0.271,-26.15,-11.04,-1.609437912,6.497177497,,,,,,0,0,0,0,0,0,,,0.2,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
71,Co-Fe-Ni-Ti,CoFeNiTi,AC,SS+IM,FCC+Unk,-0.339,-32.71,-20.75,-1.386294361,7.199810977,,,,,,0,0,0,0,0,0,,,0.25,0,0,0,,0.25,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
71,Co-Fe-Ni,CoFeNi,AC,SS,FCC,-0.071,-6.85,-1.3333,-1.098612289,0.327647103,,,,,,0,0,0,0,0,0,,,0.333333333,0,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
73,Al-Co-Fe-Ni,AlCoFeNi,AC,IM,B2,-0.386,-37.24,-13.75,-1.386294361,6.237363717,450,,964,,,0,0.25,0,0,0,0,,,0.25,0,0,0,,0.25,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
73,Al-Co-Fe-Ni,Al0.75CoFeNi,AC,SS+IM,FCC+B2,-0.331,-31.94,-11.9467,-1.379292254,5.804983778,382,,794,,,0,0.2,0,0,0,0,,,0.266666667,0,0,0,,0.266666667,,0,0,0,,0,0,0,0,0,0,0,0.266666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
73,Co-Fe-Ni-Si,CoFeNiSi0.75,AC,SS+IM,FCC+IM(Ni3Si),-0.345,-33.29,-24.96,-1.379292254,3.045362707,568,,1301,,,0,0,0,0,0,0,,,0.266666667,0,0,0,,0.266666667,,0,0,0,,0,0,0,0,0,0,0,0.266666667,0,,0,0,0,0.2,0,0,,0,0,0,0,0,0,0,,0,0
73,Al-Co-Fe-Ni,Al0.5CoFeNi,AC,SS+IM,FCC+B2,-0.266,-25.67,-9.4694,-1.351783994,5.123177534,208,,346,,,0,0.142857143,0,0,0,0,,,0.285714286,0,0,0,,0.285714286,,0,0,0,,0,0,0,0,0,0,0,0.285714286,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
73,Co-Fe-Ni-Si,CoFeNiSi0.50,AC,SS+IM,FCC+IM(Ni3Si),-0.277,-26.73,-19.4286,-1.351783994,2.657710254,286,,476,,,0,0,0,0,0,0,,,0.285714286,0,0,0,,0.285714286,,0,0,0,,0,0,0,0,0,0,0,0.285714286,0,,0,0,0,0.142857143,0,0,,0,0,0,0,0,0,0,,0,0
73,Al-Co-Fe-Ni,Al0.25CoFeNi,AC,SS,FCC,-0.181,-17.46,-6.0592,-1.285293024,3.944930256,136,,158,,,0,0.076923077,0,0,0,0,,,0.307692308,0,0,0,,0.307692308,,0,0,0,,0,0,0,0,0,0,0,0.307692308,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
73,Co-Fe-Ni-Si,CoFeNiSi0.25,AC,SS,FCC,-0.189,-18.24,-11.8343,-1.285293024,2.025282421,148,,196,,,0,0,0,0,0,0,,,0.307692308,0,0,0,,0.307692308,,0,0,0,,0,0,0,0,0,0,0,0.307692308,0,,0,0,0,0.076923077,0,0,,0,0,0,0,0,0,0,,0,0
73,Co-Fe-Ni,CoFeNi,AC,SS,FCC,-0.071,-6.85,-1.3333,-1.098612289,0.327647103,124,,206,,,0,0,0,0,0,0,,,0.333333333,0,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
75,Al-Cr-Cu-Fe-Ni,Al1.2CrCuFeNi2,AC,SS+IM,BCC+FCC+B2,-0.296,-28.56,-6.7846,-1.565665384,5.603112163,520,,,,,0,0.193548387,0,0,0,0,,,0,0.161290323,0.161290323,0,,0.161290323,,0,0,0,,0,0,0,0,0,0,0,0.322580645,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
